Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	27	16	Adult	Unknown	SYER2467	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	27	39	Adult	Unknown	SYER2470	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	32	17	Adult	Unknown	SYER2473	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	33	45	Adult	Unknown	SYER2476	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	34	4	Adult	Unknown	SYER2479	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	37	36	Adult	Unknown	SYER2482	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	37	47	Adult	Unknown	SYER2485	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	40	42	Adult	Unknown	SYER2488	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	42	10	Adult	Unknown	SYER2491	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	44	40	Adult	Unknown	SYER2494	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	48	41	Adult	Unknown	SYER2497	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	50	51	Adult	Unknown	SYER2500	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	53	45	Adult	Unknown	SYER2503	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	54	4	Adult	Unknown	SYER2506	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	55	2	Adult	Unknown	SYER2509	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	57	51	Adult	Unknown	SYER2512	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	20	58	3	Adult	Unknown	SYER2515	960_SS_5_11_20
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	4	41	Adult	Unknown	SYER2518	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	6	1	Adult	Unknown	SYER2521	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	6	40	Adult	Unknown	SYER2524	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	7	34	Adult	Unknown	SYER2527	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	8	30	Adult	Unknown	SYER2530	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	9	56	Adult	Unknown	SYER2533	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	12	34	Adult	Unknown	SYER2536	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	12	55	Adult	Unknown	SYER2539	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	15	43	Adult	Unknown	SYER2542	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	16	56	Adult	Unknown	SYER2545	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	17	14	Adult	Unknown	SYER2548	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	18	18	Adult	Unknown	SYER2551	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	20	7	Adult	Unknown	SYER2554	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	29	17	Adult	Unknown	SYER2557	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	31	40	Adult	Unknown	SYER2560	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	34	2	Adult	Unknown	SYER2563	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	36	40	Adult	Unknown	SYER2566	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	38	32	Adult	Unknown	SYER2569	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	41	47	Adult	Unknown	SYER2572	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	45	14	Adult	Unknown	SYER2575	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	47	5	Adult	Unknown	SYER2578	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	49	7	Adult	Unknown	SYER2581	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	51	26	Adult	Unknown	SYER2584	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	54	14	Adult	Unknown	SYER2587	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	54	30	Adult	Unknown	SYER2590	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	21	54	53	Adult	Unknown	SYER2593	960_SS_5_11_21
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	3	3	Adult	Unknown	SYER2596	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	3	51	Adult	Unknown	SYER2599	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	4	17	Adult	Unknown	SYER2602	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	6	3	Adult	Unknown	SYER2605	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	7	12	Adult	Unknown	SYER2608	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	12	37	Adult	Unknown	SYER2611	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	14	41	Adult	Unknown	SYER2614	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	18	39	Adult	Unknown	SYER2617	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	25	10	Adult	Unknown	SYER2620	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	37	4	Adult	Unknown	SYER2623	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	41	58	Adult	Unknown	SYER2626	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	48	30	Adult	Unknown	SYER2629	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	22	52	18	Adult	Unknown	SYER2632	960_SS_5_11_22
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	23	9	6	Adult	Unknown	SYER2635	960_SS_5_11_23
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	23	15	27	Adult	Unknown	SYER2638	960_SS_5_11_23
swift	small	13	R	SE52	R1	960	Amphibian	SS	5	11	2020	23	25	26	Adult	Unknown	SYER2641	960_SS_5_11_23
swift	small	13	R	SE52	R1	961	Amphibian	FR	6	11	2020	18	50	22	Adult	Unknown	SYER7231	961_FR_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	FR	6	11	2020	18	50	46	Adult	Unknown	SYER7234	961_FR_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	FR	6	11	2020	18	52	15	Adult	Unknown	SYER7243	961_FR_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	45	2	Adult	Unknown	SYER7219	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	45	19	Adult	Unknown	SYER7222	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	46	54	Adult	Unknown	SYER7225	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	49	31	Adult	Unknown	SYER7228	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	51	19	Adult	Unknown	SYER7237	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	51	48	Adult	Unknown	SYER7240	961_SS_6_11_18
swift	small	13	R	SE52	R1	961	Amphibian	SS	6	11	2020	18	52	46	Adult	Unknown	SYER7246	961_SS_6_11_18
swift	small	13	R	SE52	R1	962	Amphibian	SS	6	11	2020	22	28	52	Adult	Unknown	SYER7666	962_SS_6_11_22
swift	small	13	R	SE52	R1	962	Amphibian	SS	6	11	2020	22	30	14	Adult	Unknown	SYER7669	962_SS_6_11_22
reconyx	small	14	C	UQ35	C4	963	Cat	FR	29	11	2020	4	55	58	Adult	Unknown	IMG_4309	963_FR_29_11_4
reconyx	small	14	C	UQ35	C4	963	Cat	FR	29	11	2020	4	56	32	Adult	Unknown	IMG_4312	963_FR_29_11_4
reconyx	small	14	C	UQ35	C4	963	Cat	FR	30	11	2020	4	15	42	Adult	Unknown	IMG_6181	963_FR_30_11_4
reconyx	small	14	R	HP07	R1	964	Amphibian	SS	30	11	2020	21	41	43	Adult	Unknown	RCNX4261	964_SS_30_11_21
swift	small	15	C	S04	C1	965	Cat	CC	14	10	2020	11	43	47	Adult	Unknown	SYCW4771	965_CC_14_10_11
swift	small	15	C	S04	C1	965	Cat	CC	14	10	2020	11	43	56	Adult	Unknown	SYCW4774	965_CC_14_10_11
swift	small	15	C	S16	C4	965	Cat	CC	14	10	2020	16	1	16	Adult	Unknown	SYCW4452	965_CC_14_10_16
swift	small	15	C	S16	C4	965	Cat	CC	14	10	2020	16	1	28	Adult	Unknown	SYCW4455	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	17	57	Adult	Unknown	SYCW3569	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	18	12	Adult	Unknown	SYCW3572	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	18	24	Adult	Unknown	SYCW3575	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	18	34	Adult	Unknown	SYCW3578	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	18	44	Adult	Unknown	SYCW3581	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	18	55	Adult	Unknown	SYCW3584	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	CC	14	10	2020	16	19	19	Adult	Unknown	SYCW3590	965_CC_14_10_16
swift	small	15	R	S14	R2	965	Cat	FR	14	10	2020	16	19	11	Adult	Unknown	SYCW3587	965_FR_14_10_16
swift	small	16	C	S05	C4	966	Kangaroo	SS	28	11	2020	0	51	46	Adult	Unknown	SYCW5614	966_SS_28_11_0
swift	small	16	C	S05	C4	966	Kangaroo	SS	28	11	2020	0	51	58	Adult	Unknown	SYCW5617	966_SS_28_11_0
swift	small	16	C	S05	C4	966	Kangaroo	SS	28	11	2020	0	52	12	Adult	Unknown	SYCW5620	966_SS_28_11_0
swift	small	16	C	S05	C4	966	Kangaroo	SS	28	11	2020	0	52	25	Adult	Unknown	SYCW5623	966_SS_28_11_0
swift	small	16	C	S05	C4	967	Kangaroo	FR	28	11	2020	4	26	41	Adult	Unknown	SYCW5656	967_FR_28_11_4
swift	small	16	C	S05	C4	967	Kangaroo	FR	28	11	2020	4	26	53	Adult	Unknown	SYCW5659	967_FR_28_11_4
swift	small	16	C	S05	C4	967	Kangaroo	FR	28	11	2020	4	27	15	Adult	Unknown	SYCW5662	967_FR_28_11_4
swift	small	16	C	S12	C1	968	Fox	FR	27	11	2020	2	5	31	Adult	Unknown	SYCW1585	968_FR_27_11_2
swift	small	16	R	S06	R1	969	Rodent	FR	26	11	2020	3	41	10	Adult	Unknown	SYCW5035	969_FR_26_11_3
swift	small	16	R	S06	R1	969	Rodent	FR	26	11	2020	3	42	47	Adult	Unknown	SYCW5038	969_FR_26_11_3
swift	small	16	R	S06	R1	969	Rodent	FR	26	11	2020	3	44	17	Adult	Unknown	SYCW5041	969_FR_26_11_3
swift	large	17	C	UQ55	C3	970	Hare	FR	17	10	2020	6	23	35	Adult	Unknown	IMG_0028	970_FR_17_10_6
swift	large	17	C	UQ55	C3	971	Monitor	CC	18	10	2020	2	24	1	Adult	Unknown	IMG_0049	971_CC_18_10_2
swift	large	17	C	UQ55	C3	971	Monitor	CC	18	10	2020	2	26	8	Adult	Unknown	IMG_0052	971_CC_18_10_2
swift	large	17	R	UQ11	R2	972	Hare	FR	16	10	2020	23	57	37	Adult	Unknown	IMG_3973	972_FR_16_10_23
swift	large	17	R	UQ11	R2	973	Hare	RX	15	10	2020	0	11	31	Adult	Unknown	IMG_5161	973_RX_15_10_0
swift	large	17	R	UQ11	R2	974	Hare	FR	15	10	2020	22	15	57	Adult	Unknown	IMG_9358	974_FR_15_10_22
swift	large	17	R	UQ11	R2	975	Hare	FR	16	10	2020	1	57	4	Adult	Unknown	IMG_9382	975_FR_16_10_1
swift	large	17	R	UQ11	R2	975	Hare	FR	16	10	2020	1	57	21	Adult	Unknown	IMG_9385	975_FR_16_10_1
swift	large	17	R	UQ11	R2	976	Hare	FR	20	10	2020	22	33	18	Adult	Unknown	IMG_9127	976_FR_20_10_22
swift	large	17	R	UQ11	R2	976	Hare	SS	20	10	2020	22	33	8	Adult	Unknown	IMG_9118	976_SS_20_10_22
swift	large	17	R	UQ11	R2	976	Hare	SS	20	10	2020	22	33	12	Adult	Unknown	IMG_9121	976_SS_20_10_22
swift	large	17	R	UQ11	R2	976	Hare	SS	20	10	2020	22	33	16	Adult	Unknown	IMG_9124	976_SS_20_10_22
swift	large	17	R	UQ11	R2	977	Hare	FR	21	10	2020	1	20	46	Adult	Unknown	IMG_9151	977_FR_21_10_1
swift	large	17	R	UQ11	R2	977	Hare	FR	21	10	2020	1	21	51	Adult	Unknown	IMG_9154	977_FR_21_10_1
swift	large	17	R	UQ11	R2	977	Hare	RX	21	10	2020	1	26	10	Adult	Unknown	IMG_9157	977_RX_21_10_1
swift	large	17	R	UQ11	R2	978	Hare	FR	21	10	2020	3	44	34	Adult	Unknown	IMG_9169	978_FR_21_10_3
swift	large	17	R	UQ16	R1	979	Hare	FR	17	10	2020	18	38	29	Adult	Unknown	IMG_2386	979_FR_17_10_18
swift	large	17	R	UQ16	R1	979	Hare	FR	17	10	2020	18	38	33	Adult	Unknown	IMG_2389	979_FR_17_10_18
swift	large	17	R	UQ11	R1	980	Hare	FR	21	10	2020	1	30	43	Adult	Unknown	IMG_9931	980_FR_21_10_1
swift	large	17	R	UQ11	R1	980	Hare	FR	21	10	2020	1	30	50	Adult	Unknown	IMG_9934	980_FR_21_10_1
reconyx	large	18	C	SE54	C3	981	Hare	RX	6	11	2020	3	11	35	Adult	Unknown	SYER5116	981_RX_6_11_3
reconyx	large	18	C	SE54	C3	982	Cat	FR	6	11	2020	19	37	52	Adult	Unknown	SYER1867	982_FR_6_11_19
reconyx	large	18	R	SE66	R1	983	Rodent	FR	5	11	2020	22	4	48	Adult	Unknown	SYER0315	983_FR_5_11_22
swift	small	19	C	S03	C2	984	Hare	FR	28	11	2020	22	43	2	Adult	Unknown	SYCW6934	984_FR_28_11_22
swift	small	19	C	S03	C2	984	Hare	FR	28	11	2020	22	43	33	Adult	Unknown	SYCW6937	984_FR_28_11_22
swift	small	19	C	S03	C2	985	Hare	FR	29	11	2020	2	55	0	Adult	Unknown	SYCW6942	985_FR_29_11_2
swift	small	19	C	S15	C4	986	Hare	FR	26	11	2020	8	56	12	Adult	Unknown	SYCW1636	986_FR_26_11_8
swift	small	19	C	S15	C4	986	Hare	FR	26	11	2020	8	57	20	Adult	Unknown	SYCW1639	986_FR_26_11_8
swift	small	19	C	S15	C4	986	Hare	FR	26	11	2020	8	57	32	Adult	Unknown	SYCW1642	986_FR_26_11_8
swift	small	19	C	S15	C4	987	Hare	FR	29	11	2020	21	43	18	Adult	Unknown	SYCW2281	987_FR_29_11_21
swift	small	19	C	S15	C4	988	Hare	RX	30	11	2020	7	4	6	Adult	Unknown	SYCW2383	988_RX_30_11_7
swift	small	19	C	S15	C4	989	Hare	FR	30	11	2020	20	15	59	Adult	Unknown	SYCW3862	989_FR_30_11_20
swift	small	19	C	S15	C4	990	Hare	FR	1	12	2020	21	51	10	Adult	Unknown	SYCW5803	990_FR_1_12_21
swift	small	19	C	S15	C4	991	Hare	FR	2	12	2020	0	37	11	Adult	Unknown	SYCW5812	991_FR_2_12_0
swift	small	19	C	S15	C4	992	Kangaroo	SS	2	12	2020	1	14	3	Adult	Unknown	SYCW5815	992_SS_2_12_1
swift	small	19	C	S15	C4	993	Hare	FR	2	12	2020	1	36	23	Adult	Unknown	SYCW5818	993_FR_2_12_1
swift	small	19	R	S08	R1	994	Dog	FR	8	12	2020	19	54	45	Adult	Unknown	SYCW4941	994_FR_8_12_19
swift	small	19	R	S08	R1	994	Dog	RX	8	12	2020	19	54	32	Adult	Unknown	SYCW4938	994_RX_8_12_19
swift	small	19	R	S17	R2	995	Amphibian	SS	26	11	2020	21	14	37	Adult	Unknown	SYCW0607	995_SS_26_11_21
swift	small	20	C	UQ14	C1	996	Rodent	FR	10	11	2020	19	52	25	Adult	Unknown	IMG_0457	996_FR_10_11_19
swift	small	20	C	UQ14	C1	997	Rodent	FR	13	11	2020	1	33	24	Adult	Unknown	IMG_0952	997_FR_13_11_1
swift	small	20	C	UQ35	C3	998	Rodent	FR	6	11	2020	22	33	53	Adult	Unknown	IMG_0022	998_FR_6_11_22
swift	small	20	C	UQ35	C3	998	Rodent	FR	6	11	2020	22	33	56	Adult	Unknown	IMG_0025	998_FR_6_11_22
swift	small	20	C	UQ35	C3	998	Rodent	FR	6	11	2020	22	34	2	Adult	Unknown	IMG_0028	998_FR_6_11_22
swift	small	20	C	UQ35	C3	999	Rodent	FR	7	11	2020	23	15	41	Adult	Unknown	IMG_0067	999_FR_7_11_23
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	28	39	Adult	Unknown	IMG_0082	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	28	43	Adult	Unknown	IMG_0085	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	28	47	Adult	Unknown	IMG_0088	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	28	53	Adult	Unknown	IMG_0091	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	28	59	Adult	Unknown	IMG_0094	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	29	6	Adult	Unknown	IMG_0097	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	29	9	Adult	Unknown	IMG_0100	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1000	Rodent	FR	9	11	2020	1	29	20	Adult	Unknown	IMG_0103	1000_FR_9_11_1
swift	small	20	C	UQ35	C3	1001	Rodent	FR	10	11	2020	2	28	24	Adult	Unknown	IMG_0121	1001_FR_10_11_2
swift	small	20	C	UQ35	C3	1001	Rodent	FR	10	11	2020	2	28	52	Adult	Unknown	IMG_0124	1001_FR_10_11_2
swift	small	20	C	UQ35	C3	1001	Rodent	FR	10	11	2020	2	28	54	Adult	Unknown	IMG_0127	1001_FR_10_11_2
swift	small	20	C	UQ35	C3	1001	Rodent	FR	10	11	2020	2	28	58	Adult	Unknown	IMG_0130	1001_FR_10_11_2
swift	small	20	C	UQ35	C3	1001	Rodent	FR	10	11	2020	2	29	2	Adult	Unknown	IMG_0133	1001_FR_10_11_2
swift	small	20	C	UQ35	C3	1002	Rodent	FR	12	11	2020	21	29	0	Adult	Unknown	IMG_0154	1002_FR_12_11_21
swift	small	20	C	UQ35	C3	1002	Rodent	FR	12	11	2020	21	29	4	Adult	Unknown	IMG_0157	1002_FR_12_11_21
swift	small	20	C	UQ59	C2	1003	Fox	FR	7	11	2020	2	7	46	Adult	Unknown	IMG_0094	1003_FR_7_11_2
swift	small	20	C	UQ59	C2	1004	Fox	FR	18	11	2020	0	11	57	Adult	Unknown	IMG_4027	1004_FR_18_11_0
swift	small	20	R	UQ55	R1	1005	Fox	FR	7	11	2020	22	51	47	Adult	Unknown	IMG_0013	1005_FR_7_11_22
swift	small	20	R	UQ55	R1	1006	Rodent	FR	11	11	2020	21	29	18	Adult	Unknown	IMG_0070	1006_FR_11_11_21
swift	small	20	R	UQ55	R1	1006	Rodent	FR	11	11	2020	21	39	24	Adult	Unknown	IMG_0073	1006_FR_11_11_21
reconyx	small	21	C	RH7	C4	1007	Dog	FR	27	11	2020	19	4	14	Adult	Unknown	RCNX0946	1007_FR_27_11_19
reconyx	small	21	R	RH2	R2	1007	Dog	FR	27	11	2020	19	4	38	Adult	Unknown	RCNX1960	1007_FR_27_11_19
reconyx	small	21	C	RH4	C3	1007	Dog	FR	27	11	2020	19	4	51	Adult	Unknown	RCNX5845	1007_FR_27_11_19
reconyx	small	21	C	RH7	C4	1008	Dog	FR	28	11	2020	22	49	31	Adult	Unknown	RCNX6997	1008_FR_28_11_22
reconyx	small	21	C	RH7	C4	1008	Dog	FR	28	11	2020	22	49	38	Adult	Unknown	RCNX7000	1008_FR_28_11_22
reconyx	small	21	C	RH7	C4	1008	Dog	FR	28	11	2020	22	49	41	Adult	Unknown	RCNX7003	1008_FR_28_11_22
reconyx	small	21	R	RH2	R2	1008	Dog	FR	28	11	2020	22	49	49	Adult	Unknown	RCNX3331	1008_FR_28_11_22
reconyx	small	21	R	RH2	R2	1009	Hare	FR	29	11	2020	1	57	40	Adult	Unknown	RCNX3346	1009_FR_29_11_1
reconyx	small	21	R	RH2	R2	1009	Hare	FR	29	11	2020	1	58	25	Adult	Unknown	RCNX3350	1009_FR_29_11_1
reconyx	small	21	R	RH2	R2	1009	Hare	FR	29	11	2020	1	58	27	Adult	Unknown	RCNX3352	1009_FR_29_11_1
reconyx	small	21	C	RH7	C4	1009	Hare	FR	29	11	2020	2	6	41	Adult	Unknown	RCNX7021	1009_FR_29_11_2
reconyx	small	21	C	RH7	C4	1009	Hare	FR	29	11	2020	2	7	56	Adult	Unknown	RCNX7024	1009_FR_29_11_2
reconyx	small	21	C	RH7	C4	1010	Hare	FR	29	11	2020	3	28	38	Adult	Unknown	RCNX7034	1010_FR_29_11_3
reconyx	small	21	R	RH1	R1	1011	Dog	FR	26	11	2020	22	11	25	Adult	Unknown	RCNX0910	1011_FR_26_11_22
reconyx	small	21	R	RH1	R1	1012	Dog	FR	27	11	2020	23	9	18	Adult	Unknown	RCNX2155	1012_FR_27_11_23
reconyx	small	21	R	RH2	R2	1012	Dog	FR	27	11	2020	23	9	59	Adult	Unknown	RCNX2045	1012_FR_27_11_23
reconyx	small	21	R	RH1	R1	1013	Hare	RX	27	11	2020	23	52	18	Adult	Unknown	RCNX2161	1013_RX_27_11_23
reconyx	small	21	R	RH1	R1	1014	Hare	FR	28	11	2020	22	35	32	Adult	Unknown	RCNX3187	1014_FR_28_11_22
reconyx	small	21	R	RH1	R1	1015	Dog	FR	28	11	2020	22	53	15	Adult	Unknown	RCNX3202	1015_FR_28_11_22
reconyx	small	21	R	RH1	R1	1016	Macropod	FR	30	11	2020	4	0	56	Adult	Unknown	RCNX4102	1016_FR_30_11_4
reconyx	small	21	R	RH1	R1	1017	Dog	FR	30	11	2020	20	25	35	Adult	Unknown	RCNX5164	1017_FR_30_11_20
reconyx	small	21	R	RH1	R1	1017	Dog	FR	30	11	2020	20	25	38	Adult	Unknown	RCNX5167	1017_FR_30_11_20
reconyx	small	21	R	RH1	R1	1018	Dog	FR	30	11	2020	22	7	58	Adult	Unknown	RCNX5203	1018_FR_30_11_22
reconyx	small	21	R	RH1	R1	1018	Dog	FR	30	11	2020	22	8	0	Adult	Unknown	RCNX5206	1018_FR_30_11_22
reconyx	small	21	R	RH1	R1	1019	Hare	FR	1	12	2020	22	37	48	Adult	Unknown	RCNX6136	1019_FR_1_12_22
reconyx	small	21	R	RH1	R1	1019	Hare	FR	1	12	2020	22	37	52	Adult	Unknown	RCNX6139	1019_FR_1_12_22
reconyx	small	21	R	RH1	R1	1020	Hare	FR	1	12	2020	22	37	48	Adult	Unknown	RCNX6136	1020_FR_1_12_22
reconyx	small	21	R	RH1	R1	1020	Hare	FR	1	12	2020	22	37	52	Adult	Unknown	RCNX6139	1020_FR_1_12_22
reconyx	small	21	R	RH1	R1	1020	Hare	FR	1	12	2020	22	38	11	Adult	Unknown	RCNX6142	1020_FR_1_12_22
reconyx	small	21	R	RH1	R1	1021	Hare	FR	2	12	2020	0	33	44	Adult	Unknown	RCNX6157	1021_FR_2_12_0
reconyx	small	21	R	RH1	R1	1021	Hare	RX	2	12	2020	0	33	40	Adult	Unknown	RCNX6154	1021_RX_2_12_0
reconyx	small	21	R	RH1	R1	1022	Dog	FR	3	12	2020	3	12	16	Adult	Unknown	RCNX7306	1022_FR_3_12_3
reconyx	small	21	R	RH1	R1	1022	Dog	FR	3	12	2020	3	12	18	Adult	Unknown	RCNX7309	1022_FR_3_12_3
reconyx	small	21	R	RH1	R1	1023	Possum	FR	3	12	2020	21	39	36	Adult	Unknown	RCNX8290	1023_FR_3_12_21
reconyx	small	21	R	RH1	R1	1023	Possum	FR	3	12	2020	21	39	56	Adult	Unknown	RCNX8296	1023_FR_3_12_21
reconyx	small	21	R	RH1	R1	1023	Possum	SS	3	12	2020	21	39	52	Adult	Unknown	RCNX8293	1023_SS_3_12_21
reconyx	small	21	R	RH1	R1	1024	Hare	RX	5	12	2020	0	39	10	Adult	Unknown	RCNX9292	1024_RX_5_12_0
reconyx	small	21	R	RH1	R1	1025	Dog	FR	8	12	2020	20	1	24	Adult	Unknown	RCNX3217	1025_FR_8_12_20
reconyx	small	21	R	RH1	R1	1025	Dog	FR	8	12	2020	20	16	58	Adult	Unknown	RCNX3220	1025_FR_8_12_20
reconyx	small	21	R	RH1	R1	1026	Dog	FR	9	12	2020	1	21	26	Adult	Unknown	RCNX3274	1026_FR_9_12_1
reconyx	small	21	R	RH2	R2	1027	Dog	FR	26	11	2020	21	30	31	Adult	Unknown	RCNX0940	1027_FR_26_11_21
reconyx	small	21	R	RH2	R2	1028	Hare	FR	29	11	2020	3	7	30	Adult	Unknown	RCNX3361	1028_FR_29_11_3
reconyx	small	21	R	RH2	R2	1028	Hare	FR	29	11	2020	3	7	35	Adult	Unknown	RCNX3364	1028_FR_29_11_3
swift	small	22	C	S03	C3	1029	Hare	FR	15	10	2020	7	13	28	Adult	Unknown	SYCW4015	1029_FR_15_10_7
swift	small	22	C	S03	C3	1029	Hare	FR	15	10	2020	7	14	11	Adult	Unknown	SYCW4018	1029_FR_15_10_7
