Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num
reconyx	small	8	R	RH3	R1	667	Kangaroo	RX	16	10	2020	15	19	13	Adult	FWPJ	RCNX1009
reconyx	small	8	R	RH3	R1	668	Kangaroo	RX	16	10	2020	15	19	13	Joey	Unknown	RCNX1009
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	37	56	Adult	Unknown	RCNX1012
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	38	17	Adult	Unknown	RCNX1015
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	38	20	Adult	Unknown	RCNX1018
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	38	23	Adult	Unknown	RCNX1021
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	38	29	Adult	Unknown	RCNX1024
reconyx	small	8	R	RH3	R1	669	Kangaroo	FR	16	10	2020	15	38	31	Adult	Unknown	RCNX1027
reconyx	small	8	R	RH3	R1	670	Kangaroo	RX	16	10	2020	15	37	56	Adult	Unknown	RCNX1012
reconyx	small	8	R	RH3	R1	670	Kangaroo	RX	16	10	2020	15	38	17	Adult	Unknown	RCNX1015
reconyx	small	8	R	RH3	R1	670	Kangaroo	FR	16	10	2020	15	38	20	Adult	Unknown	RCNX1018
reconyx	small	8	R	RH3	R1	670	Kangaroo	FR	16	10	2020	15	38	23	Adult	Unknown	RCNX1021
reconyx	small	8	R	RH3	R1	671	Kangaroo	RX	16	10	2020	15	38	17	Juvenile	Unknown	RCNX1015
reconyx	small	8	R	RH3	R1	671	Kangaroo	FR	16	10	2020	15	38	20	Juvenile	Unknown	RCNX1018
reconyx	small	8	R	RH3	R1	672	Kangaroo	RX	16	10	2020	15	38	17	Adult	Unknown	RCNX1015
reconyx	small	8	R	RH3	R1	672	Kangaroo	RX	16	10	2020	15	38	20	Adult	Unknown	RCNX1018
reconyx	small	8	R	RH3	R1	672	Kangaroo	FR	16	10	2020	15	38	23	Adult	Unknown	RCNX1021
reconyx	small	8	R	RH3	R1	673	Kangaroo	RX	16	10	2020	15	38	23	Adult	FWPJ	RCNX1021
reconyx	small	8	R	RH3	R1	674	Kangaroo	RX	16	10	2020	15	38	23	Joey	Unknown	RCNX1021
reconyx	small	8	R	RH3	R1	675	Kangaroo	RX	16	10	2020	15	38	29	Adult	Unknown	RCNX1024
reconyx	small	8	R	RH3	R1	675	Kangaroo	FR	16	10	2020	15	38	31	Adult	Unknown	RCNX1027
reconyx	small	8	R	RH3	R1	676	Kangaroo	RX	16	10	2020	16	4	28	Adult	Unknown	RCNX1037
reconyx	small	8	R	RH3	R1	677	Kangaroo	RX	16	10	2020	16	6	49	Adult	Male	RCNX1039
reconyx	small	8	R	RH3	R1	678	Kangaroo	FR	16	10	2020	16	9	13	Adult	FWPJ	RCNX1042
reconyx	small	8	R	RH3	R1	679	Kangaroo	SS	16	10	2020	16	9	13	Joey	Unknown	RCNX1042
reconyx	small	8	R	RH3	R1	680	Kangaroo	RX	16	10	2020	17	15	13	Adult	Unknown	RCNX1060
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	15	16	Adult	Unknown	RCNX1063
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	15	20	Adult	Unknown	RCNX1066
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	16	23	Adult	Unknown	RCNX1078
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	16	25	Adult	Unknown	RCNX1081
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	16	27	Adult	Unknown	RCNX1084
reconyx	small	8	R	RH3	R1	680	Kangaroo	FR	16	10	2020	17	16	30	Adult	Unknown	RCNX1087
reconyx	small	8	R	RH3	R1	681	Kangaroo	RX	16	10	2020	17	15	13	Juvenile	Unknown	RCNX1060
reconyx	small	8	R	RH3	R1	681	Kangaroo	FR	16	10	2020	17	15	16	Juvenile	Unknown	RCNX1063
reconyx	small	8	R	RH3	R1	681	Kangaroo	FR	16	10	2020	17	15	20	Juvenile	Unknown	RCNX1066
reconyx	small	8	R	RH3	R1	681	Kangaroo	SS	16	10	2020	17	15	24	Juvenile	Unknown	RCNX1069
reconyx	small	8	R	RH3	R1	681	Kangaroo	FR	16	10	2020	17	16	23	Juvenile	Unknown	RCNX1078
reconyx	small	8	R	RH3	R1	681	Kangaroo	FR	16	10	2020	17	16	25	Juvenile	Unknown	RCNX1081
reconyx	small	8	R	RH3	R1	681	Kangaroo	FR	16	10	2020	17	16	27	Juvenile	Unknown	RCNX1084
reconyx	small	8	R	RH3	R1	682	Kangaroo	RX	16	10	2020	17	15	13	Adult	Unknown	RCNX1060
reconyx	small	8	R	RH3	R1	682	Kangaroo	FR	16	10	2020	17	15	16	Adult	Unknown	RCNX1063
reconyx	small	8	R	RH3	R1	682	Kangaroo	FR	16	10	2020	17	15	20	Adult	Unknown	RCNX1066
reconyx	small	8	R	RH3	R1	682	Kangaroo	SS	16	10	2020	17	15	24	Adult	Unknown	RCNX1069
reconyx	small	8	R	RH3	R1	682	Kangaroo	RX	16	10	2020	17	16	23	Adult	Unknown	RCNX1078
reconyx	small	8	R	RH3	R1	682	Kangaroo	RX	16	10	2020	17	16	25	Adult	Unknown	RCNX1081
reconyx	small	8	R	RH3	R1	682	Kangaroo	FR	16	10	2020	17	16	27	Adult	Unknown	RCNX1084
reconyx	small	8	R	RH3	R1	682	Kangaroo	FR	16	10	2020	17	16	30	Adult	Unknown	RCNX1087
reconyx	small	8	R	RH3	R1	683	Kangaroo	FR	16	10	2020	17	15	20	Adult	Male	RCNX1066
reconyx	small	8	R	RH3	R1	683	Kangaroo	SS	16	10	2020	17	15	24	Adult	Male	RCNX1069
reconyx	small	8	R	RH3	R1	683	Kangaroo	FR	16	10	2020	17	15	36	Adult	Male	RCNX1072
reconyx	small	8	R	RH3	R1	683	Kangaroo	RX	16	10	2020	17	16	30	Adult	Male	RCNX1087
reconyx	small	8	R	RH3	R1	684	Kangaroo	FR	16	10	2020	17	15	24	Adult	Unknown	RCNX1069
reconyx	small	8	R	RH3	R1	684	Kangaroo	FR	16	10	2020	17	15	36	Adult	Unknown	RCNX1072
reconyx	small	8	R	RH3	R1	684	Kangaroo	RX	16	10	2020	17	15	40	Adult	Unknown	RCNX1075
reconyx	small	8	R	RH3	R1	684	Kangaroo	RX	16	10	2020	17	16	27	Adult	Unknown	RCNX1072
reconyx	small	8	R	RH3	R1	684	Kangaroo	FR	16	10	2020	17	16	30	Adult	Unknown	RCNX1087
reconyx	small	8	R	RH3	R1	685	Kangaroo	FR	16	10	2020	17	54	21	Adult	Unknown	RCNX1099
reconyx	small	8	R	RH3	R1	685	Kangaroo	RX	16	10	2020	17	56	10	Adult	Unknown	RCNX1102
reconyx	small	8	R	RH3	R1	686	Kangaroo	FR	16	10	2020	17	54	21	Adult	Unknown	RCNX1099
reconyx	small	8	R	RH3	R1	686	Kangaroo	RX	16	10	2020	17	59	10	Adult	Unknown	RCNX1102
reconyx	small	8	R	RH3	R1	686	Kangaroo	RX	16	10	2020	17	59	16	Adult	Unknown	RCNX1105
reconyx	small	8	R	RH3	R1	687	Kangaroo	SS	16	10	2020	18	14	59	Adult	Unknown	RCNX1111
reconyx	small	8	R	RH3	R1	687	Kangaroo	RX	16	10	2020	18	16	46	Adult	Unknown	RCNX1114
reconyx	small	8	R	RH3	R1	687	Kangaroo	RX	16	10	2020	18	16	59	Adult	Unknown	RCNX1117
reconyx	small	8	R	RH3	R1	688	Kangaroo	RX	16	10	2020	18	16	46	Adult	Unknown	RCNX1115
reconyx	small	8	R	RH3	R1	688	Kangaroo	RX	16	10	2020	18	16	59	Adult	Unknown	RCNX1117
reconyx	small	8	R	RH3	R1	689	Kangaroo	RX	16	10	2020	18	17	22	Adult	Unknown	RCNX1120
reconyx	small	8	R	RH3	R1	689	Kangaroo	FR	16	10	2020	18	17	24	Adult	Unknown	RCNX1123
reconyx	small	8	R	RH3	R1	690	Kangaroo	RX	17	10	2020	5	25	58	Adult	FWPJ	RCNX1201
reconyx	small	8	R	RH3	R1	691	Kangaroo	RX	17	10	2020	5	25	58	Joey	Unknown	RCNX1201
reconyx	small	8	R	Rh3	R1	692	Kangaroo	FR	17	10	2020	7	33	52	Adult	Male	RCNX1225
reconyx	small	8	R	Rh3	R1	692	Kangaroo	RX	17	10	2020	7	33	55	Adult	Male	RCNX1228
reconyx	small	8	R	Rh3	R1	692	Kangaroo	RX	17	10	2020	7	33	57	Adult	Male	RCNX1231
reconyx	small	8	R	Rh3	R1	692	Kangaroo	RX	17	10	2020	7	34	0	Adult	Male	RCNX1234
reconyx	small	8	R	RH3	R1	693	Kangaroo	RX	17	10	2020	15	47	56	Adult	Unknown	RCNX1255
reconyx	small	8	R	RH3	R1	693	Kangaroo	FR	17	10	2020	15	47	58	Adult	Unknown	RCNX1258
reconyx	small	8	R	RH3	R1	694	Kangaroo	RX	17	10	2020	15	50	43	Adult	FWPJ	RCNX1261
reconyx	small	8	R	RH3	R1	695	Kangaroo	RX	17	10	2020	15	50	43	Juvenile	Unknown	RCNX1261
reconyx	small	8	R	RH3	R1	696	Kangaroo	RX	17	10	2020	15	51	28	Adult	FWPJ	RCNX1264
reconyx	small	8	R	RH3	R1	696	Kangaroo	SS	17	10	2020	15	51	30	Adult	FWPJ	RCNX1267
reconyx	small	8	R	RH3	R1	697	Kangaroo	RX	17	10	2020	15	51	28	Joey	Unknown	RCNX1264
reconyx	small	8	R	RH3	R1	697	Kangaroo	SS	17	10	2020	15	51	30	Joey	Unknown	RCNX1267
reconyx	small	8	R	RH3	R1	698	Kangaroo	RX	17	10	2020	15	50	43	Joey	Unknown	RCNX1261
reconyx	small	8	R	RH3	R1	699	Kangaroo	RX	17	10	2020	15	51	28	Juvenile	Unknown	RCNX1264
reconyx	small	8	R	RH3	R1	699	Kangaroo	RX	17	10	2020	15	51	30	Juvenile	Unknown	RCNX1267
reconyx	small	8	R	RH3	R1	700	Kangaroo	FR	17	10	2020	15	57	16	Adult	Unknown	RCNX1270
reconyx	small	8	R	RH3	R1	701	Whiptail	FR	18	10	2020	4	42	38	Adult	FWPJ	RCNX1330
reconyx	small	8	R	RH3	R1	701	Whiptail	FR	18	10	2020	4	42	48	Adult	FWPJ	RCNX1330
reconyx	small	8	R	RH3	R1	701	Whiptail	FR	18	10	2020	4	43	36	Adult	FWPJ	RCNX1336
reconyx	small	8	R	RH3	R1	702	Whiptail	FR	18	10	2020	4	42	38	Joey	Unknown	RCNX1330
reconyx	small	8	R	RH3	R1	702	Whiptail	FR	18	10	2020	4	42	48	Joey	Unknown	RCNX1333
reconyx	small	8	R	RH3	R1	702	Whiptail	FR	18	10	2020	4	43	36	Joey	Unknown	RCNX1336
reconyx	small	8	R	RH3	R1	703	Kangaroo	FR	18	10	2020	5	38	13	Adult	Unknown	RCNX1354
reconyx	small	8	R	RH3	R1	703	Kangaroo	RX	18	10	2020	5	38	13	Adult	Unknown	RCNX1354
reconyx	small	8	R	RH7	R2	704	Whiptail	RX	18	10	2020	5	49	11	Joey	Unknown	RCNX1663
reconyx	small	8	R	RH3	R1	704	Whiptail	SS	18	10	2020	5	49	26	Joey	Unknown	RCNX1360
reconyx	small	8	R	RH3	R1	704	Whiptail	RX	18	10	2020	5	52	56	Joey	Unknown	RCNX1363
reconyx	small	8	R	RH3	R1	704	Whiptail	RX	18	10	2020	5	54	50	Joey	Unknown	RCNX1366
reconyx	small	8	R	RH3	R1	705	Kangaroo	SS	18	10	2020	6	8	0	Joey	Unknown	RCNX1396
reconyx	small	8	R	RH3	R1	706	Kangaroo	FR	18	10	2020	6	8	0	Adult	Unknown	RCNX1396
reconyx	small	8	R	RH3	R1	707	Whiptail	FR	18	10	2020	6	20	19	Adult	Unknown	RCNX1399
reconyx	small	8	R	RH3	R1	707	Whiptail	SS	18	10	2020	6	20	22	Adult	Unknown	RCNX1399
reconyx	small	8	R	RH3	R1	707	Whiptail	SS	18	10	2020	6	20	35	Adult	Unknown	RCNX1405
reconyx	small	8	R	RH3	R1	707	Whiptail	FR	18	10	2020	6	20	39	Adult	Unknown	RCNX1408
reconyx	small	8	R	RH3	R1	707	Whiptail	FR	18	10	2020	6	54	17	Adult	Unknown	RCNX1414
reconyx	small	8	R	RH3	R1	708	Whiptail	FR	18	10	2020	6	20	22	Adult	Unknown	RCNX1402
reconyx	small	8	R	RH3	R1	708	Whiptail	FR	18	10	2020	6	20	35	Adult	Unknown	RCNX1405
reconyx	small	8	R	RH3	R1	708	Whiptail	FR	18	10	2020	6	20	39	Adult	Unknown	RCNX1408
reconyx	small	8	R	RH3	R1	709	Kangaroo	RX	18	10	2020	7	35	48	Adult	Unknown	RCNX1420
reconyx	small	8	R	RH3	R1	709	Kangaroo	RX	18	10	2020	7	35	53	Adult	Unknown	RCNX1423
reconyx	small	8	R	RH3	R1	710	Kangaroo	RX	18	10	2020	15	31	20	Adult	FWPJ	RCNX1471
reconyx	small	8	R	RH3	R1	711	Kangaroo	RX	18	10	2020	15	31	20	Joey	Unknown	RCNX1471
reconyx	small	8	R	RH3	R1	712	Kangaroo	FR	18	10	2020	15	32	31	Adult	Male	RCNX1474
reconyx	small	8	R	RH3	R1	712	Kangaroo	FR	18	10	2020	15	33	29	Adult	Male	RCNX1477
reconyx	small	8	R	RH3	R1	712	Kangaroo	FR	18	10	2020	15	33	32	Adult	Male	RCNX1480
reconyx	small	8	R	RH3	R1	713	Kangaroo	FR	19	10	2020	15	32	56	Adult	Unknown	RCNX1609
reconyx	small	8	R	RH3	R1	714	Kangaroo	RX	19	10	2020	15	33	16	Adult	Unknown	RCNX1618
reconyx	small	8	R	RH3	R1	715	Kangaroo	RX	19	10	2020	15	33	20	Adult	Unknown	RCNX1621
reconyx	small	8	R	RH3	R1	716	Kangaroo	FR	19	10	2020	15	34	2	Adult	FWPJ	RCNX1627
reconyx	small	8	R	RH3	R1	716	Kangaroo	RX	19	10	2020	15	34	37	Adult	FWPJ	RCNX1630
reconyx	small	8	R	RH3	R1	716	Kangaroo	RX	19	10	2020	15	34	39	Adult	FWPJ	RCNX1633
reconyx	small	8	R	RH3	R1	717	Kangaroo	FR	19	10	2020	15	34	2	Joey	Unknown	RCNX1627
reconyx	small	8	R	RH3	R1	717	Kangaroo	RX	19	10	2020	15	34	37	Joey	Unknown	RCNX1630
reconyx	small	8	R	RH3	R1	717	Kangaroo	RX	19	10	2020	15	34	39	Joey	Unknown	RCNX1633
reconyx	small	8	R	RH3	R1	718	Kangaroo	FR	19	10	2020	15	34	2	Juvenile	Unknown	RCNX1628
reconyx	small	8	R	RH3	R1	718	Kangaroo	FR	19	10	2020	15	34	37	Juvenile	Unknown	RCNX1630
reconyx	small	8	R	RH3	R1	718	Kangaroo	RX	19	10	2020	15	34	39	Juvenile	Unknown	RCNX1633
reconyx	small	8	R	RH3	R1	719	Whiptail	SS	20	10	2020	4	52	4	Adult	Unknown	RCNX1681
reconyx	small	8	R	RH3	R1	719	Whiptail	FR	20	10	2020	4	52	56	Adult	Unknown	RCNX1684
reconyx	small	8	R	RH3	R1	719	Whiptail	FR	20	10	2020	4	54	4	Adult	Unknown	RCNX1687
reconyx	small	8	R	RH3	R1	720	Whiptail	FR	20	10	2020	4	52	4	Adult	Unknown	RCNX1681
reconyx	small	8	R	RH3	R1	720	Whiptail	FR	20	10	2020	4	52	56	Adult	Unknown	RCNX1684
reconyx	small	8	R	RH3	R1	720	Whiptail	FR	20	10	2020	4	54	4	Adult	Unknown	RCNX1687
reconyx	small	8	R	RH3	R1	721	Kangaroo	FR	20	10	2020	4	52	4	Adult	Unknown	RCNX1681
reconyx	small	8	R	RH3	R1	721	Kangaroo	FR	20	10	2020	4	52	56	Adult	Unknown	RCNX1684
reconyx	small	8	R	RH3	R1	721	Kangaroo	FR	20	10	2020	4	54	4	Adult	Unknown	RCNX1687
reconyx	small	8	R	RH3	R1	722	Kangaroo	SS	20	10	2020	4	52	56	Adult	Male	RCNX1684
reconyx	small	8	R	RH3	R1	722	Kangaroo	FR	20	10	2020	5	33	41	Adult	Male	RCNX1699
reconyx	small	8	R	RH3	R1	722	Kangaroo	FR	20	10	2020	5	33	44	Adult	Male	RCNX1702
reconyx	small	8	R	RH3	R1	722	Kangaroo	FR	20	10	2020	5	33	46	Adult	Male	RCNX1705
reconyx	small	8	R	RH3	R1	723	Whiptail	FR	20	10	2020	6	25	21	Adult	FWPJ	RCNX1717
reconyx	small	8	R	RH3	R1	723	Whiptail	FR	20	10	2020	6	25	46	Adult	FWPJ	RCNX1720
reconyx	small	8	R	RH3	R1	724	Whiptail	SS	20	10	2020	6	25	21	Joey	Unknown	RCNX1717
reconyx	small	8	R	RH3	R1	724	Whiptail	SS	20	10	2020	6	25	46	Joey	Unknown	RCNX1720
reconyx	small	8	R	RH3	R1	725	Kangaroo	FR	20	10	2020	15	4	55	Unknown	Unknown	RCNX1786
reconyx	small	8	R	RH3	R1	726	Kangaroo	FR	20	10	2020	15	8	29	Adult	Unknown	RCNX1789
reconyx	small	8	R	RH3	R1	727	Kangaroo	RX	20	10	2020	15	43	35	Adult	Unknown	RCNX1801
reconyx	small	8	R	RH3	R1	727	Kangaroo	FR	20	10	2020	15	43	38	Adult	Unknown	RCNX1804
reconyx	small	8	R	RH3	R1	728	Kangaroo	RX	20	10	2020	15	43	38	Adult	FWPJ	RCNX1804
reconyx	small	8	R	RH3	R1	728	Kangaroo	FR	20	10	2020	15	43	52	Adult	FWPJ	RCNX1807
reconyx	small	8	R	RH3	R1	729	Kangaroo	RX	20	10	2020	15	43	38	Joey	Unknown	RCNX1804
reconyx	small	8	R	RH3	R1	729	Kangaroo	SS	20	10	2020	15	43	52	Joey	Unknown	RCNX1807
reconyx	small	8	R	RH3	R1	730	Macropod	FR	20	10	2020	15	43	38	Unknown	Unknown	RCNX1804
reconyx	small	8	R	RH3	R1	730	Macropod	FR	20	10	2020	15	43	52	Unknown	Unknown	RCNX1807
reconyx	small	8	R	RH3	R1	731	Kangaroo	RX	20	10	2020	16	7	17	Adult	Unknown	RCNX1813
reconyx	small	8	R	RH3	R1	732	Kangaroo	RX	20	10	2020	16	9	6	Adult	Male	RCNX1819
reconyx	small	8	R	RH3	R1	733	Kangaroo	FR	20	10	2020	16	9	28	Adult	Unknown	RCNX1822
reconyx	small	8	R	RH3	R1	733	Kangaroo	FR	20	10	2020	16	9	31	Adult	Unknown	RCNX1825
reconyx	small	8	R	RH3	R1	734	Kangaroo	RX	20	10	2020	16	9	28	Adult	Unknown	RCNX1822
reconyx	small	8	R	RH3	R1	734	Kangaroo	FR	20	10	2020	16	9	31	Adult	Unknown	RCNX1825
reconyx	small	8	R	RH3	R1	735	Kangaroo	RX	20	10	2020	17	6	11	Adult	Unknown	RCNX1828
reconyx	small	8	R	RH3	R1	736	Whiptail	FR	21	10	2020	4	59	28	Adult	FWPJ	RCNX1840
reconyx	small	8	R	RH3	R1	736	Whiptail	FR	21	10	2020	5	7	7	Adult	FWPJ	RCNX1843
reconyx	small	8	R	RH3	R1	736	Whiptail	FR	21	10	2020	5	7	10	Adult	FWPJ	RCNX1846
reconyx	small	8	R	RH3	R1	736	Whiptail	FR	21	10	2020	5	12	26	Adult	FWPJ	RCNX1849
reconyx	small	8	R	RH3	R1	737	Whiptail	SS	21	10	2020	4	59	28	Joey	Unknown	RCNX1840
reconyx	small	8	R	RH3	R1	737	Whiptail	SS	21	10	2020	5	7	7	Joey	Unknown	RCNX1843
reconyx	small	8	R	RH3	R1	737	Whiptail	SS	21	10	2020	5	7	10	Joey	Unknown	RCNX1846
reconyx	small	8	R	RH3	R1	737	Whiptail	SS	21	10	2020	5	21	26	Joey	Unknown	RCNX1849
reconyx	small	8	R	RH3	R1	738	Whiptail	FR	21	10	2020	4	59	28	Adult	Unknown	RCNX1840
reconyx	small	8	R	RH3	R1	738	Whiptail	FR	21	10	2020	5	7	7	Adult	Unknown	RCNX1843
reconyx	small	8	R	RH3	R1	738	Whiptail	FR	21	10	2020	5	7	10	Adult	Unknown	RCNX1846
reconyx	small	8	R	RH3	R1	738	Whiptail	FR	21	10	2020	5	12	26	Adult	Unknown	RCNX1849
reconyx	small	8	R	RH3	R1	739	Whiptail	FR	15	10	2020	4	44	14	Adult	Unknown	RCNX0595
reconyx	small	8	R	RH3	R1	740	Kangaroo	FR	21	10	2020	5	7	7	Adult	Unknown	RCNX1843
reconyx	small	8	R	RH3	R1	741	Whiptail	SS	21	10	2020	5	7	7	Juvenile	Unknown	RCNX1843
reconyx	small	8	R	RH3	R1	741	Whiptail	SS	21	10	2020	5	7	10	Juvenile	Unknown	RCNX1846
reconyx	small	8	R	RH3	R1	741	Whiptail	FR	21	10	2020	5	12	26	Juvenile	Unknown	RCNX1849
reconyx	small	8	R	RH3	R1	742	Whiptail	FR	21	10	2020	5	26	24	Adult	Unknown	RCNX1858
reconyx	small	8	R	RH3	R1	743	Whiptail	FR	21	10	2020	5	28	0	Juvenile	Unknown	RCNX1861
reconyx	small	8	R	RH3	R1	743	Whiptail	FR	21	10	2020	5	31	6	Juvenile	Unknown	RCNX1864
reconyx	small	8	R	RH3	R1	744	Kangaroo	RX	21	10	2020	6	11	48	Adult	Unknown	RCNX1867
reconyx	small	8	R	RH3	R1	744	Kangaroo	FR	21	10	2020	6	12	26	Adult	Unknown	RCNX1870
reconyx	small	8	R	RH3	R1	745	Kangaroo	FR	21	10	2020	6	14	14	Adult	Unknown	RCNX1873
reconyx	small	8	R	RH3	R1	745	Kangaroo	SS	21	10	2020	6	14	36	Adult	Unknown	RCNX1876
reconyx	small	8	R	RH3	R1	745	Kangaroo	SS	21	10	2020	6	14	39	Adult	Unknown	RCNX1879
reconyx	small	8	R	RH3	R1	746	Kangaroo	FR	21	10	2020	6	14	15	Adult	Unknown	RCNX1875
reconyx	small	8	R	RH3	R1	746	Kangaroo	FR	21	10	2020	6	14	36	Adult	Unknown	RCNX1876
reconyx	small	8	R	RH3	R1	746	Kangaroo	FR	21	10	2020	6	14	39	Adult	Unknown	RCNX1879
reconyx	small	8	R	RH3	R1	747	Kangaroo	RX	21	10	2020	6	14	36	Adult	Male	RCNX1876
reconyx	small	8	R	RH3	R1	747	Kangaroo	RX	21	10	2020	6	14	39	Adult	Male	RCNX1879
reconyx	small	8	R	RH3	R1	748	Kangaroo	RX	21	10	2020	6	24	49	Adult	FWPJ	RCNX1882
reconyx	small	8	R	RH3	R1	749	Kangaroo	RX	21	10	2020	6	24	48	Joey	Unknown	RCNX1882
reconyx	small	8	R	RH3	R1	750	Whiptail	RX	21	10	2020	6	26	43	Adult	Unknown	RCNX1885
reconyx	small	8	R	RH3	R1	751	Kangaroo	FR	21	10	2020	6	26	47	Adult	Male	RCNX1888
reconyx	small	8	R	RH3	R1	751	Kangaroo	FR	21	10	2020	6	27	22	Adult	Male	RCNX1891
reconyx	small	8	R	RH3	R1	752	Whiptail	FR	23	10	2020	5	57	50	Adult	Female	RCNX2062
reconyx	small	8	R	RH3	R1	752	Whiptail	FR	23	10	2020	5	58	9	Adult	Female	RCNX2065
reconyx	small	8	R	RH3	R1	752	Whiptail	FR	23	10	2020	5	58	13	Adult	Female	RCNX2068
reconyx	small	8	R	RH3	R1	753	Whiptail	FR	23	10	2020	5	57	50	Juvenile	Unknown	RCNX2062
reconyx	small	8	R	RH3	R1	753	Whiptail	FR	23	10	2020	5	58	9	Juvenile	Unknown	RCNX2065
reconyx	small	8	R	RH3	R1	753	Whiptail	SS	23	10	2020	5	58	13	Juvenile	Unknown	RCNX2068
reconyx	small	8	R	RH3	R1	753	Whiptail	FR	23	10	2020	5	59	42	Juvenile	Unknown	RCNX2071
reconyx	small	8	R	RH3	R1	753	Whiptail	SS	23	10	2020	5	59	45	Juvenile	Unknown	RCNX2074
reconyx	small	8	R	RH3	R1	753	Whiptail	FR	23	10	2020	5	59	54	Juvenile	Unknown	RCNX2077
reconyx	small	8	R	RH3	R1	753	Whiptail	FR	23	10	2020	5	59	57	Juvenile	Unknown	RCNX2080
reconyx	small	8	R	RH3	R1	754	Kangaroo	FR	23	10	2020	5	59	42	Juvenile	Unknown	RCNX2071
reconyx	small	8	R	RH3	R1	754	Kangaroo	SS	23	10	2020	5	59	45	Juvenile	Unknown	RCNX2074
reconyx	small	8	R	RH3	R1	754	Kangaroo	FR	23	10	2020	5	59	54	Juvenile	Unknown	RCNX2077
reconyx	small	8	R	RH3	R1	754	Kangaroo	FR	23	10	2020	5	59	57	Juvenile	Unknown	RCNX2080
reconyx	small	8	R	RH3	R1	755	Kangaroo	FR	23	10	2020	6	5	11	Adult	FWPJ	RCNX2083
reconyx	small	8	R	RH3	R1	755	Kangaroo	RX	23	10	2020	14	35	13	Adult	FWPJ	RCNX2182
reconyx	small	8	R	RH3	R1	755	Kangaroo	FR	23	10	2020	14	35	53	Adult	FWPJ	RCNX2185
reconyx	small	8	R	RH3	R1	756	Kangaroo	SS	23	10	2020	6	5	11	Joey	Unknown	RCNX2083
reconyx	small	8	R	RH3	R1	756	Kangaroo	RX	23	10	2020	14	35	13	Joey	Unknown	RCNX2182
reconyx	small	8	R	RH3	R1	756	Kangaroo	FR	23	10	2020	14	35	53	Joey	Unknown	RCNX2185
reconyx	small	8	R	RH3	R1	757	Kangaroo	FR	23	10	2020	7	28	40	Adult	Unknown	RCNX2092
reconyx	small	8	R	RH3	R1	757	Kangaroo	SS	23	10	2020	7	29	5	Adult	Unknown	RCNX2095
reconyx	small	8	R	RH3	R1	757	Kangaroo	FR	23	10	2020	14	35	53	Adult	Unknown	RCNX2185
reconyx	small	8	R	RH3	R1	758	Kangaroo	RX	23	10	2020	8	31	48	Juvenile	Unknown	RCNX2110
reconyx	small	8	R	RH3	R1	758	Kangaroo	RX	23	10	2020	8	45	41	Adult	Unknown	RCNX2113
reconyx	small	8	R	RH3	R1	759	Kangaroo	RX	23	10	2020	14	44	8	Adult	FWPJ	RCNX2194
reconyx	small	8	R	RH3	R1	759	Kangaroo	RX	23	10	2020	14	55	2	Adult	FWPJ	RCNX2197
reconyx	small	8	R	RH3	R1	760	Kangaroo	RX	23	10	2020	14	55	2	Joey	Unknown	RCNX2197
reconyx	small	8	R	RH3	R1	761	Kangaroo	RX	23	10	2020	8	45	44	Juvenile	Unknown	RCNX2116
reconyx	small	8	R	RH3	R1	762	Kangaroo	RX	23	10	2020	14	59	12	Adult	Male	RCNX2203
reconyx	small	8	R	RH3	R1	762	Kangaroo	RX	23	10	2020	14	59	33	Adult	Male	RCNX2206
reconyx	small	8	R	RH3	R1	763	Kangaroo	FR	23	10	2020	15	2	29	Adult	Male	RCNX2209
reconyx	small	8	R	RH3	R1	764	Kangaroo	RX	24	10	2020	6	21	21	Adult	Unknown	RCNX2233
reconyx	small	8	R	RH3	R1	765	Kangaroo	FR	26	10	2020	5	1	30	Adult	FWPJ	RCNX2335
reconyx	small	8	R	RH3	R1	766	Kangaroo	SS	26	10	2020	5	1	30	Joey	Unknown	RCNX2335
swift	large	2	C	SE48	C3	767	Fox	FR	29	11	2020	2	6	40	Adult	Unknown	SYER4839
swift	large	2	C	SE48	C3	768	Possum	FR	3	12	2020	0	17	45	Adult	Unknown	SYER6315
swift	large	2	C	SE48	C3	768	Possum	FR	3	12	2020	0	18	2	Adult	Unknown	SYER6318
swift	large	2	C	SE48	C3	768	Possum	FR	3	12	2020	0	18	19	Adult	Unknown	SYER6321
swift	large	2	C	SE62	C4	769	Rodent	FR	25	11	2020	2	28	40	Adult	Unknown	SYER3765
